mesh_index,h,enforcement,p,projector,exponent_label,exponent,quadrature_degree,c_stab,skipped_zero_bases
39,0.036261886214694776,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
39,0.036261886214694776,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.012881982227651,0
39,0.036261886214694776,multiplier,2.5,P_h_perp,2,2.0,6,0.7679047720826949,0
39,0.036261886214694776,multiplier,2.5,P_h_perp,p,2.5,6,0.7282636946823181,0
39,0.036261886214694776,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446540746967772,0
39,0.036261886214694776,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
39,0.036261886214694776,strong,1.5,P_h,p,1.5,6,1.1562966663309244,0
39,0.036261886214694776,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
39,0.036261886214694776,strong,1.5,P_h_perp,2,2.0,6,0.7709892686340807,0
39,0.036261886214694776,strong,1.5,P_h_perp,p,1.5,6,0.9970948353967077,0
39,0.036261886214694776,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198441272955,0
39,0.036261886214694776,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
39,0.036261886214694776,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
39,0.036261886214694776,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.012881982242786,0
39,0.036261886214694776,strong,2.5,P_h_perp,2,2.0,6,0.7709892686340807,0
39,0.036261886214694776,strong,2.5,P_h_perp,p,2.5,6,0.7276227131473726,0
39,0.036261886214694776,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441508635673095,0
